boite	arbre	datprelev	nbremp	nblarv	typeUC	inflo	par	var	datent	temp	dateme	nbademe	paras	nbjr
D1B1L1	B1	18/08/10	2	207	Repro	F	CPEA	Cogshall	18/08/10	20	25/08/10	49	0	7
D1B1L1	B1	18/08/10	2	207	Repro	F	CPEA	Cogshall	18/08/10	20	26/08/10	26	0	8
D1B1L1	B1	18/08/10	2	207	Repro	F	CPEA	Cogshall	18/08/10	20	27/08/10	94	0	9
D1B1L1	B1	18/08/10	2	207	Repro	F	CPEA	Cogshall	18/08/10	20	28/08/10	4	0	10
D1B1L1	B1	18/08/10	2	207	Repro	F	CPEA	Cogshall	18/08/10	20	29/08/10	1	0	11
D1B1L1	B1	18/08/10	2	207	Repro	F	CPEA	Cogshall	18/08/10	20	31/08/10	1	0	13
D1B1L1	B1	18/08/10	2	207	Repro	F	CPEA	Cogshall	18/08/10	20	08/09/10	1	0	21
D1B1L1	B1	18/08/10	2	207	Repro	F	CPEA	Cogshall	18/08/10	20	15/09/10	1	0	28
D1B1L1	B1	18/08/10	2	207	Repro	F	CPEA	Cogshall	18/08/10	20	22/09/10	0	0	35
D1B1L1	B1	18/08/10	2	207	Repro	F	CPEA	Cogshall	18/08/10	20	29/09/10	0	1	42
D1B1L1	B1	18/08/10	2	207	Repro	F	CPEA	Cogshall	18/08/10	20	06/10/10	0	0	49
D1B1L1	B1	18/08/10	2	207	Repro	F	CPEA	Cogshall	18/08/10	20	13/10/10	0	0	56
D1B1L1	B1	18/08/10	2	207	Repro	F	CPEA	Cogshall	18/08/10	20	21/10/10	0	1	64
D1B1L1	B1	18/08/10	2	207	Repro	F	CPEA	Cogshall	18/08/10	20	14/12/10	0	1	118
D1B1L2	B1	24/08/10	1	158	Repro	F	CPEA	Cogshall	24/08/10	20	01/09/10	90	0	8
D1B1L2	B1	24/08/10	1	158	Repro	F	CPEA	Cogshall	24/08/10	20	02/09/10	4	0	9
D1B1L2	B1	24/08/10	1	158	Repro	F	CPEA	Cogshall	24/08/10	20	03/09/10	8	0	10
D1B1L2	B1	24/08/10	1	158	Repro	F	CPEA	Cogshall	24/08/10	20	08/09/10	1	0	15
D1B1L2	B1	24/08/10	1	158	Repro	F	CPEA	Cogshall	24/08/10	20	15/09/10	0	0	22
D1B1L2	B1	24/08/10	1	158	Repro	F	CPEA	Cogshall	24/08/10	20	22/09/10	6	0	29
D1B1L2	B1	24/08/10	1	158	Repro	F	CPEA	Cogshall	24/08/10	20	29/09/10	0	2	36
D1B1L2	B1	24/08/10	1	158	Repro	F	CPEA	Cogshall	24/08/10	20	06/10/10	0	0	43
D1B1L2	B1	24/08/10	1	158	Repro	F	CPEA	Cogshall	24/08/10	20	13/10/10	0	0	50
D1B1L2	B1	24/08/10	1	158	Repro	F	CPEA	Cogshall	24/08/10	20	21/10/10	12	0	58
D1P5L1	P5	24/08/10	1	220	Repro	F	CPEA	Cogshall	24/08/10	20	31/08/10	1	0	7
D1P5L1	P5	24/08/10	1	220	Repro	F	CPEA	Cogshall	24/08/10	20	01/09/10	122	0	8
D1P5L1	P5	24/08/10	1	220	Repro	F	CPEA	Cogshall	24/08/10	20	02/09/10	5	0	9
D1P5L1	P5	24/08/10	1	220	Repro	F	CPEA	Cogshall	24/08/10	20	03/09/10	1	0	10
D1P5L1	P5	24/08/10	1	220	Repro	F	CPEA	Cogshall	24/08/10	20	08/09/10	0	0	15
D1P5L1	P5	24/08/10	1	220	Repro	F	CPEA	Cogshall	24/08/10	20	15/09/10	1	0	22
D1P5L1	P5	24/08/10	1	220	Repro	F	CPEA	Cogshall	24/08/10	20	22/09/10	0	0	29
D1P5L1	P5	24/08/10	1	220	Repro	F	CPEA	Cogshall	24/08/10	20	29/09/10	1	0	36
D1P5L1	P5	24/08/10	1	220	Repro	F	CPEA	Cogshall	24/08/10	20	06/10/10	2	1	43
D1P5L1	P5	24/08/10	1	220	Repro	F	CPEA	Cogshall	24/08/10	20	13/10/10	0	0	50
D1P5L1	P5	24/08/10	1	220	Repro	F	CPEA	Cogshall	24/08/10	20	21/10/10	2	1	58
D1P5L1	P5	24/08/10	1	220	Repro	F	CPEA	Cogshall	24/08/10	20	26/10/10	0	2	63
D1P5L1	P5	24/08/10	1	220	Repro	F	CPEA	Cogshall	24/08/10	20	14/12/10	0	2	112
D1P5L1	P5	24/08/10	1	220	Repro	F	CPEA	Cogshall	24/08/10	20	18/01/11	0	1	147
D1P5L2	P5	24/08/10	1	220	Repro	F	CPEA	Cogshall	24/08/10	20	01/09/10	172	0	8
D1P5L2	P5	24/08/10	1	220	Repro	F	CPEA	Cogshall	24/08/10	20	02/09/10	18	0	9
D1P5L2	P5	24/08/10	1	220	Repro	F	CPEA	Cogshall	24/08/10	20	03/09/10	10	0	10
D1P5L2	P5	24/08/10	1	220	Repro	F	CPEA	Cogshall	24/08/10	20	08/09/10	0	0	15
D1P5L2	P5	24/08/10	1	220	Repro	F	CPEA	Cogshall	24/08/10	20	15/09/10	0	0	22
D1P5L2	P5	24/08/10	1	220	Repro	F	CPEA	Cogshall	24/08/10	20	22/09/10	2	3	29
D1P5L2	P5	24/08/10	1	220	Repro	F	CPEA	Cogshall	24/08/10	20	29/09/10	0	2	36
D1P5L2	P5	24/08/10	1	220	Repro	F	CPEA	Cogshall	24/08/10	20	06/10/10	7	1	43
D1P5L2	P5	24/08/10	1	220	Repro	F	CPEA	Cogshall	24/08/10	20	13/10/10	1	0	50
D1P5L2	P5	24/08/10	1	220	Repro	F	CPEA	Cogshall	24/08/10	20	21/10/10	1	0	58
D1P5L2	P5	24/08/10	1	220	Repro	F	CPEA	Cogshall	24/08/10	20	14/12/10	1	2	112
D1P9L1	P9	18/08/10	2	195	Repro	F	CPEA	Cogshall	18/08/10	20	25/08/10	9	0	7
D1P9L1	P9	18/08/10	2	195	Repro	F	CPEA	Cogshall	18/08/10	20	26/08/10	54	0	8
D1P9L1	P9	18/08/10	2	195	Repro	F	CPEA	Cogshall	18/08/10	20	27/08/10	71	0	9
D1P9L1	P9	18/08/10	2	195	Repro	F	CPEA	Cogshall	18/08/10	20	28/08/10	10	0	10
D1P9L1	P9	18/08/10	2	195	Repro	F	CPEA	Cogshall	18/08/10	20	08/09/10	0	0	21
D1P9L1	P9	18/08/10	2	195	Repro	F	CPEA	Cogshall	18/08/10	20	15/09/10	0	0	28
D1P9L1	P9	18/08/10	2	195	Repro	F	CPEA	Cogshall	18/08/10	20	22/09/10	0	1	35
D1P9L1	P9	18/08/10	2	195	Repro	F	CPEA	Cogshall	18/08/10	20	29/09/10	0	0	42
D1P9L1	P9	18/08/10	2	195	Repro	F	CPEA	Cogshall	18/08/10	20	06/10/10	0	1	49
D1P9L1	P9	18/08/10	2	195	Repro	F	CPEA	Cogshall	18/08/10	20	13/10/10	0	0	56
D1P9L1	P9	18/08/10	2	195	Repro	F	CPEA	Cogshall	18/08/10	20	26/10/10	0	3	69
D1P9L1	P9	18/08/10	2	195	Repro	F	CPEA	Cogshall	18/08/10	20	14/12/10	0	1	118
D1P9L1	P9	18/08/10	2	195	Repro	F	CPEA	Cogshall	18/08/10	20	18/01/11	0	1	153
D1P9L2	P9	24/08/10	1	220	Repro	F	CPEA	Cogshall	24/08/10	20	01/09/10	115	0	8
D1P9L2	P9	24/08/10	1	220	Repro	F	CPEA	Cogshall	24/08/10	20	02/09/10	9	0	9
D1P9L2	P9	24/08/10	1	220	Repro	F	CPEA	Cogshall	24/08/10	20	03/09/10	1	0	10
D1P9L2	P9	24/08/10	1	220	Repro	F	CPEA	Cogshall	24/08/10	20	08/09/10	0	0	15
D1P9L2	P9	24/08/10	1	220	Repro	F	CPEA	Cogshall	24/08/10	20	15/09/10	0	0	22
D1P9L2	P9	24/08/10	1	220	Repro	F	CPEA	Cogshall	24/08/10	20	22/09/10	2	1	29
D1P9L2	P9	24/08/10	1	220	Repro	F	CPEA	Cogshall	24/08/10	20	29/09/10	1	1	36
D1P9L2	P9	24/08/10	1	220	Repro	F	CPEA	Cogshall	24/08/10	20	06/10/10	0	1	43
D1P9L2	P9	24/08/10	1	220	Repro	F	CPEA	Cogshall	24/08/10	20	13/10/10	0	0	50
D1P9L2	P9	24/08/10	1	220	Repro	F	CPEA	Cogshall	24/08/10	20	21/10/10	1	1	58
D1P9L2	P9	24/08/10	1	220	Repro	F	CPEA	Cogshall	24/08/10	20	26/10/10	0	1	63
D1P9L2	P9	24/08/10	1	220	Repro	F	CPEA	Cogshall	24/08/10	20	09/11/10	2	2	77
D1P9L2	P9	24/08/10	1	220	Repro	F	CPEA	Cogshall	24/08/10	20	14/12/10	2	5	112
D1Q6L1	Q6	18/08/10	2	200	Repro	E	CPEA	Cogshall	18/08/10	20	25/08/10	16	0	7
D1Q6L1	Q6	18/08/10	2	200	Repro	E	CPEA	Cogshall	18/08/10	20	26/08/10	76	0	8
D1Q6L1	Q6	18/08/10	2	200	Repro	E	CPEA	Cogshall	18/08/10	20	27/08/10	48	0	9
D1Q6L1	Q6	18/08/10	2	200	Repro	E	CPEA	Cogshall	18/08/10	20	28/08/10	6	0	10
D1Q6L1	Q6	18/08/10	2	200	Repro	E	CPEA	Cogshall	18/08/10	20	29/08/10	1	0	11
D1Q6L1	Q6	18/08/10	2	200	Repro	E	CPEA	Cogshall	18/08/10	20	08/09/10	0	0	21
D1Q6L1	Q6	18/08/10	2	200	Repro	E	CPEA	Cogshall	18/08/10	20	15/09/10	0	0	28
D1Q6L1	Q6	18/08/10	2	200	Repro	E	CPEA	Cogshall	18/08/10	20	22/09/10	0	1	35
D1Q6L1	Q6	18/08/10	2	200	Repro	E	CPEA	Cogshall	18/08/10	20	29/09/10	9	0	42
D1Q6L1	Q6	18/08/10	2	200	Repro	E	CPEA	Cogshall	18/08/10	20	06/10/10	0	0	49
D1Q6L1	Q6	18/08/10	2	200	Repro	E	CPEA	Cogshall	18/08/10	20	13/10/10	0	0	56
D1Q6L1	Q6	18/08/10	2	200	Repro	E	CPEA	Cogshall	18/08/10	20	21/10/10	0	5	64
D1Q6L1	Q6	18/08/10	2	200	Repro	E	CPEA	Cogshall	18/08/10	20	14/12/10	0	1	118
D1Q6L2	Q6	19/08/10	1	200	Repro	E	CPEA	Cogshall	19/08/10	20	27/08/10	155	0	8
D1Q6L2	Q6	19/08/10	1	200	Repro	E	CPEA	Cogshall	19/08/10	20	28/08/10	2	0	9
D1Q6L2	Q6	19/08/10	1	200	Repro	E	CPEA	Cogshall	19/08/10	20	29/08/10	1	0	10
D1Q6L2	Q6	19/08/10	1	200	Repro	E	CPEA	Cogshall	19/08/10	20	30/08/10	1	0	11
D1Q6L2	Q6	19/08/10	1	200	Repro	E	CPEA	Cogshall	19/08/10	20	08/09/10	0	0	20
D1Q6L2	Q6	19/08/10	1	200	Repro	E	CPEA	Cogshall	19/08/10	20	15/09/10	0	1	27
D1Q6L2	Q6	19/08/10	1	200	Repro	E	CPEA	Cogshall	19/08/10	20	22/09/10	0	3	34
D1Q6L2	Q6	19/08/10	1	200	Repro	E	CPEA	Cogshall	19/08/10	20	29/09/10	0	2	41
D1Q6L2	Q6	19/08/10	1	200	Repro	E	CPEA	Cogshall	19/08/10	20	06/10/10	0	0	48
D1Q6L2	Q6	19/08/10	1	200	Repro	E	CPEA	Cogshall	19/08/10	20	13/10/10	0	0	55
D1Q6L2	Q6	19/08/10	1	200	Repro	E	CPEA	Cogshall	19/08/10	20	21/10/10	0	1	63
D1Q6L2	Q6	19/08/10	1	200	Repro	E	CPEA	Cogshall	19/08/10	20	26/10/10	0	1	68
D1V11L1	V11	18/08/10	2	202	Repro	E	CPEA	Cogshall	18/08/10	20	25/08/10	46	0	7
D1V11L1	V11	18/08/10	2	202	Repro	E	CPEA	Cogshall	18/08/10	20	26/08/10	44	0	8
D1V11L1	V11	18/08/10	2	202	Repro	E	CPEA	Cogshall	18/08/10	20	27/08/10	61	0	9
D1V11L1	V11	18/08/10	2	202	Repro	E	CPEA	Cogshall	18/08/10	20	28/08/10	2	0	10
D1V11L1	V11	18/08/10	2	202	Repro	E	CPEA	Cogshall	18/08/10	20	29/08/10	2	0	11
D1V11L1	V11	18/08/10	2	202	Repro	E	CPEA	Cogshall	18/08/10	20	08/09/10	0	0	21
D1V11L1	V11	18/08/10	2	202	Repro	E	CPEA	Cogshall	18/08/10	20	15/09/10	0	1	28
D1V11L1	V11	18/08/10	2	202	Repro	E	CPEA	Cogshall	18/08/10	20	22/09/10	0	2	35
D1V11L1	V11	18/08/10	2	202	Repro	E	CPEA	Cogshall	18/08/10	20	29/09/10	1	1	42
D1V11L1	V11	18/08/10	2	202	Repro	E	CPEA	Cogshall	18/08/10	20	06/10/10	0	0	49
D1V11L1	V11	18/08/10	2	202	Repro	E	CPEA	Cogshall	18/08/10	20	13/10/10	0	0	56
D1V11L1	V11	18/08/10	2	202	Repro	E	CPEA	Cogshall	18/08/10	20	14/12/10	0	1	118
D1V11L2	V11	19/08/10	1	64	Repro	E	CPEA	Cogshall	19/08/10	20	27/08/10	37	0	8
D1V11L2	V11	19/08/10	1	64	Repro	E	CPEA	Cogshall	19/08/10	20	28/08/10	5	0	9
D1V11L2	V11	19/08/10	1	64	Repro	E	CPEA	Cogshall	19/08/10	20	31/08/10	1	0	12
D1V11L2	V11	19/08/10	1	64	Repro	E	CPEA	Cogshall	19/08/10	20	08/09/10	0	0	20
D1V11L2	V11	19/08/10	1	64	Repro	E	CPEA	Cogshall	19/08/10	20	15/09/10	0	0	27
D1V11L2	V11	19/08/10	1	64	Repro	E	CPEA	Cogshall	19/08/10	20	22/09/10	0	2	34
D1V11L2	V11	19/08/10	1	64	Repro	E	CPEA	Cogshall	19/08/10	20	29/09/10	0	0	41
D1V11L2	V11	19/08/10	1	64	Repro	E	CPEA	Cogshall	19/08/10	20	06/10/10	0	0	48
D1V11L2	V11	19/08/10	1	64	Repro	E	CPEA	Cogshall	19/08/10	20	13/10/10	0	0	55
D1V4L1	V4	19/08/10	1	200	Repro	E	CPEA	Cogshall	19/08/10	20	26/08/10	10	0	7
D1V4L1	V4	19/08/10	1	200	Repro	E	CPEA	Cogshall	19/08/10	20	27/08/10	101	0	8
D1V4L1	V4	19/08/10	1	200	Repro	E	CPEA	Cogshall	19/08/10	20	28/08/10	4	0	9
D1V4L1	V4	19/08/10	1	200	Repro	E	CPEA	Cogshall	19/08/10	20	29/08/10	3	0	10
D1V4L1	V4	19/08/10	1	200	Repro	E	CPEA	Cogshall	19/08/10	20	30/08/10	2	0	11
D1V4L1	V4	19/08/10	1	200	Repro	E	CPEA	Cogshall	19/08/10	20	08/09/10	1	0	20
D1V4L1	V4	19/08/10	1	200	Repro	E	CPEA	Cogshall	19/08/10	20	15/09/10	0	1	27
D1V4L1	V4	19/08/10	1	200	Repro	E	CPEA	Cogshall	19/08/10	20	22/09/10	0	6	34
D1V4L1	V4	19/08/10	1	200	Repro	E	CPEA	Cogshall	19/08/10	20	29/09/10	1	1	41
D1V4L1	V4	19/08/10	1	200	Repro	E	CPEA	Cogshall	19/08/10	20	06/10/10	0	0	48
D1V4L1	V4	19/08/10	1	200	Repro	E	CPEA	Cogshall	19/08/10	20	13/10/10	0	0	55
D1V4L1	V4	19/08/10	1	200	Repro	E	CPEA	Cogshall	19/08/10	20	21/10/10	1	2	63
D1V4L1	V4	19/08/10	1	200	Repro	E	CPEA	Cogshall	19/08/10	20	26/10/10	0	1	68
D1V4L1	V4	19/08/10	1	200	Repro	E	CPEA	Cogshall	19/08/10	20	14/12/10	0	12	117
D1V4L2	V4	20/08/10	1	214	Repro	E	CPEA	Cogshall	20/08/10	20	28/08/10	119	0	8
D1V4L2	V4	20/08/10	1	214	Repro	E	CPEA	Cogshall	20/08/10	20	29/08/10	9	0	9
D1V4L2	V4	20/08/10	1	214	Repro	E	CPEA	Cogshall	20/08/10	20	30/08/10	1	0	10
D1V4L2	V4	20/08/10	1	214	Repro	E	CPEA	Cogshall	20/08/10	20	08/09/10	0	0	19
D1V4L2	V4	20/08/10	1	214	Repro	E	CPEA	Cogshall	20/08/10	20	15/09/10	1	4	26
D1V4L2	V4	20/08/10	1	214	Repro	E	CPEA	Cogshall	20/08/10	20	22/09/10	0	6	33
D1V4L2	V4	20/08/10	1	214	Repro	E	CPEA	Cogshall	20/08/10	20	29/09/10	0	1	40
D1V4L2	V4	20/08/10	1	214	Repro	E	CPEA	Cogshall	20/08/10	20	06/10/10	0	0	47
D1V4L2	V4	20/08/10	1	214	Repro	E	CPEA	Cogshall	20/08/10	20	13/10/10	0	1	54
D1V4L2	V4	20/08/10	1	214	Repro	E	CPEA	Cogshall	20/08/10	20	21/10/10	0	6	62
D1V4L2	V4	20/08/10	1	214	Repro	E	CPEA	Cogshall	20/08/10	20	26/10/10	1	0	67
D1W1L2	W1	19/08/10	1	220	Repro	E	CPEA	Cogshall	19/08/10	20	27/08/10	150	0	8
D1W1L2	W1	19/08/10	1	220	Repro	E	CPEA	Cogshall	19/08/10	20	28/08/10	10	0	9
D1W1L2	W1	19/08/10	1	220	Repro	E	CPEA	Cogshall	19/08/10	20	29/08/10	1	0	10
D1W1L2	W1	19/08/10	1	220	Repro	E	CPEA	Cogshall	19/08/10	20	30/08/10	2	0	11
D1W1L2	W1	19/08/10	1	220	Repro	E	CPEA	Cogshall	19/08/10	20	31/08/10	1	0	12
D1W1L2	W1	19/08/10	1	220	Repro	E	CPEA	Cogshall	19/08/10	20	02/09/10	1	0	14
D1W1L2	W1	19/08/10	1	220	Repro	E	CPEA	Cogshall	19/08/10	20	08/09/10	0	0	20
D1W1L2	W1	19/08/10	1	220	Repro	E	CPEA	Cogshall	19/08/10	20	15/09/10	0	0	27
D1W1L2	W1	19/08/10	1	220	Repro	E	CPEA	Cogshall	19/08/10	20	22/09/10	0	5	34
D1W1L2	W1	19/08/10	1	220	Repro	E	CPEA	Cogshall	19/08/10	20	29/09/10	0	1	41
D1W1L2	W1	19/08/10	1	220	Repro	E	CPEA	Cogshall	19/08/10	20	06/10/10	0	0	48
D1W1L2	W1	19/08/10	1	220	Repro	E	CPEA	Cogshall	19/08/10	20	13/10/10	0	0	55
D1W1L2	W1	19/08/10	1	220	Repro	E	CPEA	Cogshall	19/08/10	20	21/10/10	0	4	63
D1W1L2	W1	19/08/10	1	220	Repro	E	CPEA	Cogshall	19/08/10	20	26/10/10	0	1	68
D1W1L2	W1	19/08/10	1	220	Repro	E	CPEA	Cogshall	19/08/10	20	09/11/10	0	3	82
D1W1L2	W1	19/08/10	1	220	Repro	E	CPEA	Cogshall	19/08/10	20	14/12/10	0	5	117
D1W2L1	W2	18/08/10	1	204	Repro	E	CPEA	Cogshall	18/08/10	20	25/08/10	24	0	7
D1W2L1	W2	18/08/10	1	204	Repro	E	CPEA	Cogshall	18/08/10	20	26/08/10	123	0	8
D1W2L1	W2	18/08/10	1	204	Repro	E	CPEA	Cogshall	18/08/10	20	27/08/10	3	0	9
D1W2L1	W2	18/08/10	1	204	Repro	E	CPEA	Cogshall	18/08/10	20	28/08/10	1	0	10
D1W2L1	W2	18/08/10	1	204	Repro	E	CPEA	Cogshall	18/08/10	20	29/08/10	0	0	11
D1W2L1	W2	18/08/10	1	204	Repro	E	CPEA	Cogshall	18/08/10	20	08/09/10	0	0	21
D1W2L1	W2	18/08/10	1	204	Repro	E	CPEA	Cogshall	18/08/10	20	15/09/10	0	2	28
D1W2L1	W2	18/08/10	1	204	Repro	E	CPEA	Cogshall	18/08/10	20	22/09/10	0	2	35
D1W2L1	W2	18/08/10	1	204	Repro	E	CPEA	Cogshall	18/08/10	20	29/09/10	0	1	42
D1W2L1	W2	18/08/10	1	204	Repro	E	CPEA	Cogshall	18/08/10	20	06/10/10	0	1	49
D1W2L1	W2	18/08/10	1	204	Repro	E	CPEA	Cogshall	18/08/10	20	13/10/10	0	0	56
D1W2L1	W2	18/08/10	1	204	Repro	E	CPEA	Cogshall	18/08/10	20	21/10/10	1	0	64
D1W2L1	W2	18/08/10	1	204	Repro	E	CPEA	Cogshall	18/08/10	20	14/12/10	0	1	118
D1W2L2	W2	19/08/10	1	194	Repro	E	CPEA	Cogshall	19/08/10	20	26/08/10	7	0	7
D1W2L2	W2	19/08/10	1	194	Repro	E	CPEA	Cogshall	19/08/10	20	27/08/10	115	0	8
D1W2L2	W2	19/08/10	1	194	Repro	E	CPEA	Cogshall	19/08/10	20	28/08/10	7	0	9
D1W2L2	W2	19/08/10	1	194	Repro	E	CPEA	Cogshall	19/08/10	20	29/08/10	2	0	10
D1W2L2	W2	19/08/10	1	194	Repro	E	CPEA	Cogshall	19/08/10	20	31/08/10	2	0	12
D1W2L2	W2	19/08/10	1	194	Repro	E	CPEA	Cogshall	19/08/10	20	08/09/10	1	0	20
D1W2L2	W2	19/08/10	1	194	Repro	E	CPEA	Cogshall	19/08/10	20	15/09/10	0	2	27
D1W2L2	W2	19/08/10	1	194	Repro	E	CPEA	Cogshall	19/08/10	20	22/09/10	0	5	34
D1W2L2	W2	19/08/10	1	194	Repro	E	CPEA	Cogshall	19/08/10	20	29/09/10	0	0	41
D1W2L2	W2	19/08/10	1	194	Repro	E	CPEA	Cogshall	19/08/10	20	06/10/10	0	0	48
D1W2L2	W2	19/08/10	1	194	Repro	E	CPEA	Cogshall	19/08/10	20	13/10/10	2	0	55
D1W2L2	W2	19/08/10	1	194	Repro	E	CPEA	Cogshall	19/08/10	20	21/10/10	1	1	63
D1W2L2	W2	19/08/10	1	194	Repro	E	CPEA	Cogshall	19/08/10	20	09/11/10	0	1	82
D1W2L2	W2	19/08/10	1	194	Repro	E	CPEA	Cogshall	19/08/10	20	14/12/10	0	1	117
D1X1L1	X1	18/08/10	1	186	Repro	F	CPEA	Cogshall	18/08/10	20	26/08/10	120	0	8
D1X1L1	X1	18/08/10	1	186	Repro	F	CPEA	Cogshall	18/08/10	20	27/08/10	11	0	9
D1X1L1	X1	18/08/10	1	186	Repro	F	CPEA	Cogshall	18/08/10	20	28/08/10	4	0	10
D1X1L1	X1	18/08/10	1	186	Repro	F	CPEA	Cogshall	18/08/10	20	30/08/10	1	0	12
D1X1L1	X1	18/08/10	1	186	Repro	F	CPEA	Cogshall	18/08/10	20	08/09/10	1	0	21
D1X1L1	X1	18/08/10	1	186	Repro	F	CPEA	Cogshall	18/08/10	20	15/09/10	0	0	28
D1X1L1	X1	18/08/10	1	186	Repro	F	CPEA	Cogshall	18/08/10	20	22/09/10	0	2	35
D1X1L1	X1	18/08/10	1	186	Repro	F	CPEA	Cogshall	18/08/10	20	29/09/10	0	0	42
D1X1L1	X1	18/08/10	1	186	Repro	F	CPEA	Cogshall	18/08/10	20	06/10/10	1	0	49
D1X1L1	X1	18/08/10	1	186	Repro	F	CPEA	Cogshall	18/08/10	20	13/10/10	0	0	56
D1X1L1	X1	18/08/10	1	186	Repro	F	CPEA	Cogshall	18/08/10	20	21/10/10	1	2	64
D1X1L1	X1	18/08/10	1	186	Repro	F	CPEA	Cogshall	18/08/10	20	14/12/10	0	2	118
D1X1L2	X1	19/08/10	1	211	Repro	F	CPEA	Cogshall	19/08/10	20	26/08/10	22	0	7
D1X1L2	X1	19/08/10	1	211	Repro	F	CPEA	Cogshall	19/08/10	20	27/08/10	132	0	8
D1X1L2	X1	19/08/10	1	211	Repro	F	CPEA	Cogshall	19/08/10	20	28/08/10	8	0	9
D1X1L2	X1	19/08/10	1	211	Repro	F	CPEA	Cogshall	19/08/10	20	29/08/10	3	0	10
D1X1L2	X1	19/08/10	1	211	Repro	F	CPEA	Cogshall	19/08/10	20	30/08/10	1	0	11
D1X1L2	X1	19/08/10	1	211	Repro	F	CPEA	Cogshall	19/08/10	20	31/08/10	2	0	12
D1X1L2	X1	19/08/10	1	211	Repro	F	CPEA	Cogshall	19/08/10	20	08/09/10	1	0	20
D1X1L2	X1	19/08/10	1	211	Repro	F	CPEA	Cogshall	19/08/10	20	15/09/10	3	0	27
D1X1L2	X1	19/08/10	1	211	Repro	F	CPEA	Cogshall	19/08/10	20	22/09/10	1	0	34
D1X1L2	X1	19/08/10	1	211	Repro	F	CPEA	Cogshall	19/08/10	20	29/09/10	1	1	41
D1X1L2	X1	19/08/10	1	211	Repro	F	CPEA	Cogshall	19/08/10	20	06/10/10	2	0	48
D1X1L2	X1	19/08/10	1	211	Repro	F	CPEA	Cogshall	19/08/10	20	13/10/10	2	0	55
D1X1L2	X1	19/08/10	1	211	Repro	F	CPEA	Cogshall	19/08/10	20	14/12/10	0	1	117
D1X1L3	X1	19/08/10	1	94	Repro	F	CPEA	Cogshall	19/08/10	20	26/08/10	42	0	7
D1X1L3	X1	19/08/10	1	94	Repro	F	CPEA	Cogshall	19/08/10	20	27/08/10	23	0	8
D1X1L3	X1	19/08/10	1	94	Repro	F	CPEA	Cogshall	19/08/10	20	28/08/10	2	0	9
D1X1L3	X1	19/08/10	1	94	Repro	F	CPEA	Cogshall	19/08/10	20	29/08/10	2	0	10
D1X1L3	X1	19/08/10	1	94	Repro	F	CPEA	Cogshall	19/08/10	20	08/09/10	0	0	20
D1X1L3	X1	19/08/10	1	94	Repro	F	CPEA	Cogshall	19/08/10	20	15/09/10	0	1	27
D1X1L3	X1	19/08/10	1	94	Repro	F	CPEA	Cogshall	19/08/10	20	22/09/10	0	0	34
D1X1L3	X1	19/08/10	1	94	Repro	F	CPEA	Cogshall	19/08/10	20	29/09/10	0	0	41
D1X1L3	X1	19/08/10	1	94	Repro	F	CPEA	Cogshall	19/08/10	20	06/10/10	2	0	48
D1X1L3	X1	19/08/10	1	94	Repro	F	CPEA	Cogshall	19/08/10	20	13/10/10	0	0	55
D1X2L1	X2	19/08/10	1	77	Repro	F	CPEA	Cogshall	19/08/10	20	27/08/10	40	0	8
D1X2L1	X2	19/08/10	1	77	Repro	F	CPEA	Cogshall	19/08/10	20	28/08/10	7	0	9
D1X2L1	X2	19/08/10	1	77	Repro	F	CPEA	Cogshall	19/08/10	20	08/09/10	0	0	20
D1X2L1	X2	19/08/10	1	77	Repro	F	CPEA	Cogshall	19/08/10	20	15/09/10	0	0	27
D1X2L1	X2	19/08/10	1	77	Repro	F	CPEA	Cogshall	19/08/10	20	22/09/10	1	0	34
D1X2L1	X2	19/08/10	1	77	Repro	F	CPEA	Cogshall	19/08/10	20	29/09/10	0	0	41
D1X2L1	X2	19/08/10	1	77	Repro	F	CPEA	Cogshall	19/08/10	20	06/10/10	1	0	48
D1X2L1	X2	19/08/10	1	77	Repro	F	CPEA	Cogshall	19/08/10	20	13/10/10	0	0	55
D1X2L1	X2	19/08/10	1	77	Repro	F	CPEA	Cogshall	19/08/10	20	21/10/10	0	1	63
D1X2L2	X2	24/08/10	1	182	Repro	F	CPEA	Cogshall	24/08/10	20	31/08/10	1	0	7
D1X2L2	X2	24/08/10	1	182	Repro	F	CPEA	Cogshall	24/08/10	20	01/09/10	98	0	8
D1X2L2	X2	24/08/10	1	182	Repro	F	CPEA	Cogshall	24/08/10	20	02/09/10	11	0	9
D1X2L2	X2	24/08/10	1	182	Repro	F	CPEA	Cogshall	24/08/10	20	05/09/10	2	0	12
D1X2L2	X2	24/08/10	1	182	Repro	F	CPEA	Cogshall	24/08/10	20	08/09/10	0	0	15
D1X2L2	X2	24/08/10	1	182	Repro	F	CPEA	Cogshall	24/08/10	20	15/09/10	1	0	22
D1X2L2	X2	24/08/10	1	182	Repro	F	CPEA	Cogshall	24/08/10	20	22/09/10	1	2	29
D1X2L2	X2	24/08/10	1	182	Repro	F	CPEA	Cogshall	24/08/10	20	29/09/10	5	3	36
D1X2L2	X2	24/08/10	1	182	Repro	F	CPEA	Cogshall	24/08/10	20	06/10/10	4	1	43
D1X2L2	X2	24/08/10	1	182	Repro	F	CPEA	Cogshall	24/08/10	20	13/10/10	2	0	50
