bloc;trait;arbre;piege;date;nb.larves;nb.inflo.piege;nb.inflo;nb.inflo.morte;nb.larves.estima;nb.jours;larve;observations
1;enh.ras;44;A;23/08/17;0;0;11;0;NA;5;#DIV/0!;c_feuilles
1;enh.ras;44;B;23/08/17;0;0;11;0;NA;5;#DIV/0!;deplace_c_feuilles
1;enh.ras;44;A;25/08/17;0;0;11;0;NA;2;#DIV/0!;deplace
1;enh.ras;44;B;25/08/17;0;2;11;0;0;2;0;NA
1;enh.ras;44;A;29/08/17;13;3;14;2;60,66666667;4;1,08333333333333;NA
1;enh.ras;44;B;29/08/17;2;2;14;2;14;4;0,25;NA
1;enh.ras;44;A;01/09/17;4;3;13;6;17,33333333;3;0,444444444444444;NA
1;enh.ras;44;B;01/09/17;0;2;13;6;0;3;0;NA
1;enh.ras;44;A;06/09/17;0;3;32;4;0;5;0;deplace
1;enh.ras;44;B;06/09/17;0;2;32;4;0;5;0;deplace
1;enh.ras;44;A;08/09/17;10;2;27;0;135;2;2,5;NA
1;enh.ras;44;B;08/09/17;12;3;27;0;108;2;2;NA
1;enh.ras;44;A;13/09/17;13;2;79;5;513,5;5;1,3;NA
1;enh.ras;44;B;13/09/17;14;3;79;5;368,6666667;5;0,933333333333333;NA
1;enh.ras;44;A;15/09/17;3;0;55;2;NA;2;#DIV/0!;piege_mal_place
1;enh.ras;44;B;15/09/17;7;3;55;2;128,3333333;2;1,16666666666667;NA
1;enh.ras;44;A;20/09/17;15;3;67;18;335;5;1;NA
1;enh.ras;44;B;20/09/17;54;4;67;18;904,5;5;2,7;NA
1;enh.ras;44;A;22/09/17;0;2;46;2;0;2;0;NA
1;enh.ras;44;B;22/09/17;1;3;46;2;15,33333333;2;0,166666666666667;NA
1;enh.ras;44;A;26/09/17;2;3;54;16;36;4;0,166666666666667;NA
1;enh.ras;44;B;26/09/17;5;3;54;16;90;4;0,416666666666667;NA
1;enh.ras;44;A;29/09/17;0;2;64;27;0;3;0;NA
1;enh.ras;44;B;29/09/17;0;3;64;27;0;3;0;NA
1;enh.ras;44;A;03/10/17;0;2;40;18;0;4;0;NA
1;enh.ras;44;B;03/10/17;0;2;40;18;0;4;0;NA
1;enh.ras;44;A;06/10/17;0;1;13;24;0;3;0;NA
1;enh.ras;44;B;06/10/17;0;1;13;24;0;3;0;NA
1;enh.ras;48;A;18/07/17;1;0;0;NA;NA;7;#DIV/0!;douteux
1;enh.ras;48;A;25/07/17;0;0;0;NA;NA;7;#DIV/0!;NA
1;enh.ras;48;A;01/08/17;0;0;1;NA;NA;7;#DIV/0!;deplace
1;enh.ras;48;A;08/08/17;0;1;1;NA;0;7;0;NA
1;enh.ras;48;A;16/08/17;0;1;3;0;0;8;0;deplace
1;enh.ras;48;A;18/08/17;1;2;6;0;3;2;0,25;deplace
1;enh.ras;48;B;18/08/17;0;0;6;0;NA;2;#DIV/0!;NA
1;enh.ras;48;A;23/08/17;0;2;6;0;0;5;0;deplace
1;enh.ras;48;B;23/08/17;0;0;6;0;NA;5;#DIV/0!;NA
1;enh.ras;48;A;25/08/17;0;3;8;0;0;2;0;deplace
1;enh.ras;48;B;25/08/17;0;0;8;0;NA;2;#DIV/0!;NA
1;enh.ras;48;A;29/08/17;1;2;6;0;3;4;0,125;NA
1;enh.ras;48;B;29/08/17;0;0;6;0;NA;4;#DIV/0!;NA
1;enh.ras;48;A;01/09/17;0;0;8;2;NA;3;#DIV/0!;NA
1;enh.ras;48;B;01/09/17;6;0;8;2;NA;3;#DIV/0!;deplace
1;enh.ras;48;A;06/09/17;0;0;21;0;NA;5;#DIV/0!;NA
1;enh.ras;48;B;06/09/17;0;3;21;0;0;5;0;NA
1;enh.ras;48;A;08/09/17;0;0;37;0;NA;2;#DIV/0!;deplace
1;enh.ras;48;B;08/09/17;1;3;37;0;12,33333333;2;0,166666666666667;NA
1;enh.ras;48;A;13/09/17;12;3;48;1;192;5;0,8;NA
1;enh.ras;48;B;13/09/17;3;3;48;1;48;5;0,2;NA
1;enh.ras;48;A;15/09/17;NA;3;35;0;NA;2;#VALUE!;NA
1;enh.ras;48;B;15/09/17;2;3;35;0;23,33333333;2;0,333333333333333;NA
1;enh.ras;48;A;20/09/17;20;4;42;14;210;5;1;NA
1;enh.ras;48;B;20/09/17;28;3;42;14;392;5;1,86666666666667;NA
1;enh.ras;48;A;22/09/17;3;1;19;12;57;2;1,5;NA
1;enh.ras;48;B;22/09/17;2;2;19;12;19;2;0,5;NA
1;enh.ras;48;A;26/09/17;7;6;41;17;47,83333333;4;0,291666666666667;NA
1;enh.ras;48;B;26/09/17;2;3;41;17;27,33333333;4;0,166666666666667;NA
1;enh.ras;48;A;29/09/17;0;4;32;24;0;3;0;NA
1;enh.ras;48;B;29/09/17;0;2;32;24;0;3;0;NA
1;enh.ras;48;A;03/10/17;0;3;19;36;0;4;0;NA
1;enh.ras;48;B;03/10/17;0;2;19;36;0;4;0;NA
1;enh.ras;48;A;06/10/17;2;3;9;27;6;3;0,222222222222222;NA
1;enh.ras;48;B;06/10/17;2;2;9;27;9;3;0,333333333333333;NA
2;enh.haut;4;A;18/07/17;0;0;0;NA;NA;7;#DIV/0!;NA
2;enh.haut;4;A;25/07/17;0;0;0;NA;NA;7;#DIV/0!;NA
2;enh.haut;4;A;01/08/17;0;0;3;NA;NA;7;#DIV/0!;deplace
2;enh.haut;4;A;08/08/17;0;3;4;NA;0;7;0;NA
2;enh.haut;4;A;16/08/17;0;4;4;0;0;8;0;NA
2;enh.haut;4;A;18/08/17;2;3;3;0;2;2;0,333333333333333;NA
2;enh.haut;4;B;18/08/17;0;0;3;0;NA;2;#DIV/0!;NA
2;enh.haut;4;A;23/08/17;1;4;4;0;1;5;0,05;NA
2;enh.haut;4;B;23/08/17;0;0;4;0;NA;5;#DIV/0!;NA
2;enh.haut;4;A;25/08/17;1;4;4;0;1;2;0,125;NA
2;enh.haut;4;B;25/08/17;0;0;4;0;NA;2;#DIV/0!;NA
2;enh.haut;4;A;29/08/17;1;3;4;0;1,333333333;4;0,083333333333333;enherbement_important
2;enh.haut;4;B;29/08/17;0;0;4;0;NA;4;#DIV/0!;NA
2;enh.haut;4;A;01/09/17;0;3;5;0;0;3;0;nivo4_inflo_piege
2;enh.haut;4;B;01/09/17;0;0;5;0;NA;3;#DIV/0!;NA
2;enh.haut;4;A;06/09/17;0;0;0;3;NA;5;#DIV/0!;NA
2;enh.haut;4;B;06/09/17;0;0;0;3;NA;5;#DIV/0!;NA
2;enh.haut;4;A;08/09/17;0;0;1;2;NA;2;#DIV/0!;NA
2;enh.haut;4;B;08/09/17;0;0;1;2;NA;2;#DIV/0!;deplace
2;enh.haut;4;A;13/09/17;0;0;0;3;NA;5;#DIV/0!;NA
2;enh.haut;4;B;13/09/17;0;0;0;3;NA;5;#DIV/0!;NA
2;enh.haut;4;A;15/09/17;0;0;0;3;NA;2;#DIV/0!;NA
2;enh.haut;4;B;15/09/17;0;0;0;3;NA;2;#DIV/0!;NA
2;enh.haut;4;A;20/09/17;0;0;0;2;NA;5;#DIV/0!;NA
2;enh.haut;4;B;20/09/17;0;0;0;2;NA;5;#DIV/0!;NA
2;enh.haut;4;A;22/09/17;0;0;0;2;NA;2;#DIV/0!;NA
2;enh.haut;4;B;22/09/17;0;0;0;2;NA;2;#DIV/0!;NA
2;enh.haut;4;A;26/09/17;0;0;0;2;NA;4;#DIV/0!;NA
2;enh.haut;4;B;26/09/17;0;0;0;2;NA;4;#DIV/0!;NA
2;enh.haut;4;A;29/09/17;0;0;0;2;NA;3;#DIV/0!;NA
2;enh.haut;4;B;29/09/17;0;0;0;2;NA;3;#DIV/0!;NA
2;enh.haut;4;A;03/10/17;0;0;0;1;NA;4;#DIV/0!;NA
2;enh.haut;4;B;03/10/17;0;0;0;1;NA;4;#DIV/0!;NA
2;enh.haut;4;A;06/10/17;0;0;0;1;NA;3;#DIV/0!;NA
2;enh.haut;4;B;06/10/17;0;0;0;1;NA;3;#DIV/0!;NA
2;enh.haut;13;A;18/07/17;0;0;0;NA;NA;7;#DIV/0!;NA
2;enh.haut;13;A;25/07/17;0;0;0;NA;NA;7;#DIV/0!;NA
2;enh.haut;13;A;01/08/17;0;0;0;NA;NA;7;#DIV/0!;NA
2;enh.haut;13;A;08/08/17;0;0;0;NA;NA;7;#DIV/0!;NA
2;enh.haut;13;A;16/08/17;0;0;0;0;NA;8;#DIV/0!;NA
2;enh.haut;13;A;18/08/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.haut;13;B;18/08/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.haut;13;A;23/08/17;0;0;0;0;NA;5;#DIV/0!;NA
2;enh.haut;13;B;23/08/17;0;0;0;0;NA;5;#DIV/0!;NA
2;enh.haut;13;A;25/08/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.haut;13;B;25/08/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.haut;13;A;29/08/17;0;0;0;0;NA;4;#DIV/0!;NA
2;enh.haut;13;B;29/08/17;0;0;0;0;NA;4;#DIV/0!;NA
2;enh.haut;13;A;01/09/17;0;0;0;0;NA;3;#DIV/0!;NA
2;enh.haut;13;B;01/09/17;0;0;0;0;NA;3;#DIV/0!;NA
2;enh.haut;13;A;06/09/17;0;0;0;0;NA;5;#DIV/0!;NA
2;enh.haut;13;B;06/09/17;0;0;0;0;NA;5;#DIV/0!;NA
2;enh.haut;13;A;08/09/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.haut;13;B;08/09/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.haut;13;A;13/09/17;0;0;0;0;NA;5;#DIV/0!;NA
2;enh.haut;13;B;13/09/17;0;0;0;0;NA;5;#DIV/0!;NA
2;enh.haut;13;A;15/09/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.haut;13;B;15/09/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.haut;13;A;20/09/17;0;0;0;0;NA;5;#DIV/0!;NA
2;enh.haut;13;B;20/09/17;0;0;0;0;NA;5;#DIV/0!;NA
2;enh.haut;13;A;22/09/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.haut;13;B;22/09/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.haut;13;A;26/09/17;0;0;0;0;NA;4;#DIV/0!;NA
2;enh.haut;13;B;26/09/17;0;0;0;0;NA;4;#DIV/0!;NA
2;enh.haut;13;A;29/09/17;0;0;0;0;NA;3;#DIV/0!;NA
2;enh.haut;13;B;29/09/17;0;0;0;0;NA;3;#DIV/0!;NA
2;enh.haut;13;A;03/10/17;0;0;0;0;NA;4;#DIV/0!;NA
2;enh.haut;13;B;03/10/17;0;0;0;0;NA;4;#DIV/0!;NA
2;enh.haut;13;A;06/10/17;0;0;0;0;NA;3;#DIV/0!;NA
2;enh.haut;13;B;06/10/17;0;0;0;0;NA;3;#DIV/0!;NA
2;enh.haut;25;A;18/07/17;2;7;70;NA;20;7;0,040816326530612;Penche_deplace
2;enh.haut;25;A;25/07/17;3;6;103;NA;51,5;7;0,071428571428572;c_feuille
2;enh.haut;25;A;01/08/17;9;8;110;NA;123,75;7;0,160714285714286;deplace
2;enh.haut;25;A;08/08/17;19;10;150;NA;285;7;0,271428571428571;NA
2;enh.haut;25;A;16/08/17;11;24;138;16;63,25;8;0,057291666666667;NA
2;enh.haut;25;A;18/08/17;16;8;267;54;534;2;1;NA
2;enh.haut;25;B;18/08/17;3;3;267;54;267;2;0,5;NA
2;enh.haut;25;A;23/08/17;57;23;322;29;798;5;0,495652173913043;NA
2;enh.haut;25;B;23/08/17;33;9;322;29;1180,666667;5;0,733333333333333;NA
2;enh.haut;25;A;25/08/17;26;10;244;9;634,4;2;1,3;NA
2;enh.haut;25;B;25/08/17;24;8;244;9;732;2;1,5;NA
2;enh.haut;25;A;29/08/17;16;12;226;31;301,3333333;4;0,333333333333333;NA
2;enh.haut;25;B;29/08/17;24;10;226;31;542,4;4;0,6;NA
2;enh.haut;25;A;01/09/17;0;5;200;48;0;3;0;fin_floraison
2;enh.haut;25;B;01/09/17;4;2;200;48;400;3;0,666666666666667;fin_floraison
2;enh.haut;25;A;06/09/17;0;8;136;31;0;5;0;fin_floraison
2;enh.haut;25;B;06/09/17;0;6;136;31;0;5;0;fin_floraison
2;enh.haut;25;A;08/09/17;0;4;47;17;0;2;0;fin_floraison_bcp_inflo_nivo4
2;enh.haut;25;B;08/09/17;0;3;47;17;0;2;0;fin_floraison_bcp_inflo_nivo4
2;enh.haut;25;A;13/09/17;1;2;5;24;2,5;5;0,1;fin_floraison_bcp_inflo_nivo4_prescence_fruit
2;enh.haut;25;B;13/09/17;0;0;5;24;NA;5;#DIV/0!;fin_floraison_bcp_inflo_nivo4_prescence_fruit
2;enh.haut;25;A;15/09/17;0;0;0;48;NA;2;#DIV/0!;fin_floraison_bcp_inflo_nivo4_prescence_fruit
2;enh.haut;25;B;15/09/17;0;0;0;48;NA;2;#DIV/0!;fin_floraison_bcp_inflo_nivo4_prescence_fruit
2;enh.haut;25;A;20/09/17;0;0;0;84;NA;5;#DIV/0!;fin_floraison_bcp_inflo_nivo4_prescence_fruit
2;enh.haut;25;B;20/09/17;0;0;0;84;NA;5;#DIV/0!;fin_floraison_bcp_inflo_nivo4_prescence_fruit
2;enh.haut;25;A;22/09/17;0;0;11;45;NA;2;#DIV/0!;NA
2;enh.haut;25;B;22/09/17;0;0;11;45;NA;2;#DIV/0!;NA
2;enh.haut;25;B;26/09/17;0;0;11;43;NA;4;#DIV/0!;NA
2;enh.haut;25;B;26/09/17;0;0;11;43;NA;4;#DIV/0!;NA
2;enh.haut;25;A;29/09/17;0;0;0;43;NA;3;#DIV/0!;fin_floraison_psce_fruit
2;enh.haut;25;B;29/09/17;0;0;0;43;NA;3;#DIV/0!;fin_floraison_psce_fruit
2;enh.haut;25;A;03/10/17;0;0;0;27;NA;4;#DIV/0!;psce_fruit
2;enh.haut;25;B;03/10/17;0;0;0;27;NA;4;#DIV/0!;psce_fruit
2;enh.haut;25;A;06/10/17;0;0;0;33;NA;3;#DIV/0!;psce_fruit
2;enh.haut;25;B;06/10/17;0;0;0;33;NA;3;#DIV/0!;psce_fruit
2;enh.haut;29;A;18/07/17;0;0;0;NA;NA;7;#DIV/0!;NA
2;enh.haut;29;A;25/07/17;0;0;0;NA;NA;7;#DIV/0!;NA
2;enh.haut;29;A;01/08/17;0;0;0;NA;NA;7;#DIV/0!;NA
2;enh.haut;29;A;08/08/17;0;0;0;NA;NA;7;#DIV/0!;NA
2;enh.haut;29;A;16/08/17;0;0;0;0;NA;8;#DIV/0!;NA
2;enh.haut;29;A;18/08/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.haut;29;B;18/08/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.haut;29;A;23/08/17;0;0;0;0;NA;5;#DIV/0!;NA
2;enh.haut;29;B;23/08/17;0;0;0;0;NA;5;#DIV/0!;NA
2;enh.haut;29;A;25/08/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.haut;29;B;25/08/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.haut;29;A;29/08/17;0;0;0;0;NA;4;#DIV/0!;NA
2;enh.haut;29;B;29/08/17;0;0;0;0;NA;4;#DIV/0!;NA
2;enh.haut;29;A;01/09/17;0;0;0;0;NA;3;#DIV/0!;NA
2;enh.haut;29;B;01/09/17;0;0;0;0;NA;3;#DIV/0!;NA
2;enh.haut;29;A;06/09/17;0;0;0;0;NA;5;#DIV/0!;NA
2;enh.haut;29;B;06/09/17;0;0;0;0;NA;5;#DIV/0!;NA
2;enh.haut;29;A;08/09/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.haut;29;B;08/09/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.haut;29;A;13/09/17;0;0;0;0;NA;5;#DIV/0!;NA
2;enh.haut;29;B;13/09/17;0;0;0;0;NA;5;#DIV/0!;NA
2;enh.haut;29;A;15/09/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.haut;29;B;15/09/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.haut;29;A;20/09/17;0;0;0;0;NA;5;#DIV/0!;NA
2;enh.haut;29;B;20/09/17;0;0;0;0;NA;5;#DIV/0!;NA
2;enh.haut;29;A;22/09/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.haut;29;B;22/09/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.haut;29;A;26/09/17;0;0;0;0;NA;4;#DIV/0!;NA
2;enh.haut;29;B;26/09/17;0;0;0;0;NA;4;#DIV/0!;NA
2;enh.haut;29;A;29/09/17;0;0;0;0;NA;3;#DIV/0!;NA
2;enh.haut;29;B;29/09/17;0;0;0;0;NA;3;#DIV/0!;NA
2;enh.haut;29;A;03/10/17;0;0;0;0;NA;4;#DIV/0!;NA
2;enh.haut;29;B;03/10/17;0;0;0;0;NA;4;#DIV/0!;NA
2;enh.haut;29;A;06/10/17;0;0;0;0;NA;3;#DIV/0!;NA
2;enh.haut;29;B;06/10/17;0;0;0;0;NA;3;#DIV/0!;NA
2;enh.haut;31;A;18/07/17;0;0;0;NA;NA;7;#DIV/0!;NA
2;enh.haut;31;A;25/07/17;0;0;0;NA;NA;7;#DIV/0!;NA
2;enh.haut;31;A;01/08/17;0;0;0;NA;NA;7;#DIV/0!;NA
2;enh.haut;31;A;08/08/17;0;0;0;NA;NA;7;#DIV/0!;NA
2;enh.haut;31;A;16/08/17;0;0;0;0;NA;8;#DIV/0!;NA
2;enh.haut;31;A;18/08/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.haut;31;B;18/08/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.haut;31;A;23/08/17;0;0;0;0;NA;5;#DIV/0!;NA
2;enh.haut;31;B;23/08/17;0;0;0;0;NA;5;#DIV/0!;NA
2;enh.haut;31;A;25/08/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.haut;31;B;25/08/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.haut;31;A;29/08/17;0;0;0;0;NA;4;#DIV/0!;NA
2;enh.haut;31;B;29/08/17;0;0;0;0;NA;4;#DIV/0!;NA
2;enh.haut;31;A;01/09/17;0;0;0;0;NA;3;#DIV/0!;NA
2;enh.haut;31;B;01/09/17;0;0;0;0;NA;3;#DIV/0!;NA
2;enh.haut;31;A;06/09/17;0;0;0;0;NA;5;#DIV/0!;NA
2;enh.haut;31;B;06/09/17;0;0;0;0;NA;5;#DIV/0!;NA
2;enh.haut;31;A;08/09/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.haut;31;B;08/09/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.haut;31;A;13/09/17;0;0;0;0;NA;5;#DIV/0!;NA
2;enh.haut;31;B;13/09/17;0;0;0;0;NA;5;#DIV/0!;NA
2;enh.haut;31;A;15/09/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.haut;31;B;15/09/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.haut;31;A;20/09/17;0;0;0;0;NA;5;#DIV/0!;NA
2;enh.haut;31;B;20/09/17;0;0;0;0;NA;5;#DIV/0!;NA
2;enh.haut;31;A;22/09/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.haut;31;B;22/09/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.haut;31;A;26/09/17;0;0;0;0;NA;4;#DIV/0!;NA
2;enh.haut;31;B;26/09/17;0;0;0;0;NA;4;#DIV/0!;NA
2;enh.haut;31;A;29/09/17;0;0;0;0;NA;3;#DIV/0!;NA
2;enh.haut;31;B;29/09/17;0;0;0;0;NA;3;#DIV/0!;NA
2;enh.haut;31;A;03/10/17;0;0;0;0;NA;4;#DIV/0!;NA
2;enh.haut;31;B;03/10/17;0;0;0;0;NA;4;#DIV/0!;NA
2;enh.haut;31;A;06/10/17;0;0;0;0;NA;3;#DIV/0!;NA
2;enh.haut;31;B;06/10/17;0;0;0;0;NA;3;#DIV/0!;NA
2;enh.haut;33;A;18/07/17;1;0;0;NA;NA;7;#DIV/0!;douteux
2;enh.haut;33;A;25/07/17;0;0;0;NA;NA;7;#DIV/0!;NA
2;enh.haut;33;A;01/08/17;1;0;0;NA;NA;7;#DIV/0!;douteux
2;enh.haut;33;A;08/08/17;0;0;0;NA;NA;7;#DIV/0!;NA
2;enh.haut;33;A;16/08/17;0;0;0;0;NA;8;#DIV/0!;NA
2;enh.haut;33;A;18/08/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.haut;33;B;18/08/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.haut;33;A;23/08/17;0;0;0;0;NA;5;#DIV/0!;NA
2;enh.haut;33;B;23/08/17;0;0;0;0;NA;5;#DIV/0!;NA
2;enh.haut;33;A;25/08/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.haut;33;B;25/08/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.haut;33;A;29/08/17;0;0;0;0;NA;4;#DIV/0!;NA
2;enh.haut;33;B;29/08/17;0;0;0;0;NA;4;#DIV/0!;NA
2;enh.haut;33;A;01/09/17;0;0;0;0;NA;3;#DIV/0!;margouillat
2;enh.haut;33;B;01/09/17;0;0;0;0;NA;3;#DIV/0!;NA
2;enh.haut;33;A;06/09/17;0;0;0;0;NA;5;#DIV/0!;NA
2;enh.haut;33;B;06/09/17;0;0;0;0;NA;5;#DIV/0!;NA
2;enh.haut;33;A;08/09/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.haut;33;B;08/09/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.haut;33;A;13/09/17;0;0;0;0;NA;5;#DIV/0!;NA
2;enh.haut;33;B;13/09/17;0;0;0;0;NA;5;#DIV/0!;NA
2;enh.haut;33;A;15/09/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.haut;33;B;15/09/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.haut;33;A;20/09/17;0;0;0;0;NA;5;#DIV/0!;NA
2;enh.haut;33;B;20/09/17;0;0;0;0;NA;5;#DIV/0!;NA
2;enh.haut;33;A;22/09/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.haut;33;B;22/09/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.haut;33;A;26/09/17;0;0;0;0;NA;4;#DIV/0!;NA
2;enh.haut;33;B;26/09/17;0;0;0;0;NA;4;#DIV/0!;NA
2;enh.haut;33;A;29/09/17;0;0;0;0;NA;3;#DIV/0!;NA
2;enh.haut;33;B;29/09/17;0;0;0;0;NA;3;#DIV/0!;NA
2;enh.haut;33;A;03/10/17;0;0;0;0;NA;4;#DIV/0!;NA
2;enh.haut;33;B;03/10/17;0;0;0;0;NA;4;#DIV/0!;NA
2;enh.haut;33;A;06/10/17;0;0;0;0;NA;3;#DIV/0!;NA
2;enh.haut;33;B;06/10/17;0;0;0;0;NA;3;#DIV/0!;NA
2;enh.haut;35;A;18/07/17;0;0;0;NA;NA;7;#DIV/0!;NA
2;enh.haut;35;A;25/07/17;0;0;0;NA;NA;7;#DIV/0!;NA
2;enh.haut;35;A;01/08/17;0;0;0;NA;NA;7;#DIV/0!;NA
2;enh.haut;35;A;08/08/17;0;0;0;NA;NA;7;#DIV/0!;NA
2;enh.haut;35;A;16/08/17;0;0;19;0;NA;8;#DIV/0!;NA
2;enh.haut;35;A;18/08/17;22;4;21;3;115,5;2;2,75;deplace
2;enh.haut;35;B;18/08/17;0;0;21;3;NA;2;#DIV/0!;NA
2;enh.haut;35;A;23/08/17;1;7;24;6;3,428571429;5;0,028571428571429;NA
2;enh.haut;35;B;23/08/17;2;3;24;6;16;5;0,133333333333333;deplace
2;enh.haut;35;A;25/08/17;0;3;18;0;0;2;0;NA
2;enh.haut;35;B;25/08/17;1;4;18;0;4,5;2;0,125;NA
2;enh.haut;35;A;29/08/17;0;2;23;2;0;4;0;NA
2;enh.haut;35;B;29/08/17;3;3;23;2;23;4;0,25;NA
2;enh.haut;35;A;01/09/17;1;1;18;3;18;3;0,333333333333333;NA
2;enh.haut;35;B;01/09/17;0;4;18;3;0;3;0;NA
2;enh.haut;35;A;06/09/17;0;1;22;3;0;5;0;NA
2;enh.haut;35;B;06/09/17;0;3;22;3;0;5;0;NA
2;enh.haut;35;A;08/09/17;0;1;6;4;0;2;0;NA
2;enh.haut;35;B;08/09/17;0;3;6;4;0;2;0;NA
2;enh.haut;35;A;13/09/17;0;1;9;12;0;5;0;NA
2;enh.haut;35;B;13/09/17;0;3;9;12;0;5;0;NA
2;enh.haut;35;A;15/09/17;0;1;6;9;0;2;0;NA
2;enh.haut;35;B;15/09/17;0;3;6;9;0;2;0;NA
2;enh.haut;35;A;20/09/17;0;1;3;9;0;5;0;NA
2;enh.haut;35;B;20/09/17;0;0;3;9;NA;5;#DIV/0!;NA
2;enh.haut;35;A;22/09/17;0;1;2;7;0;2;0;NA
2;enh.haut;35;B;22/09/17;0;0;2;7;NA;2;#DIV/0!;NA
2;enh.haut;35;B;26/09/17;0;0;0;6;NA;4;#DIV/0!;NA
2;enh.haut;35;B;26/09/17;0;0;0;6;NA;4;#DIV/0!;NA
2;enh.haut;35;A;29/09/17;1;0;0;8;NA;3;#DIV/0!;NA
2;enh.haut;35;B;29/09/17;0;0;0;8;NA;3;#DIV/0!;NA
2;enh.haut;35;A;03/10/17;0;0;0;7;NA;4;#DIV/0!;NA
2;enh.haut;35;B;03/10/17;0;0;0;7;NA;4;#DIV/0!;NA
2;enh.haut;35;A;06/10/17;0;0;0;2;NA;3;#DIV/0!;NA
2;enh.haut;35;B;06/10/17;0;0;0;2;NA;3;#DIV/0!;NA
2;enh.haut;38;A;18/07/17;3;5;27;NA;16,2;7;0,085714285714286;NA
2;enh.haut;38;A;25/07/17;7;7;33;NA;33;7;0,142857142857143;deplace_inflo_desseche
2;enh.haut;38;A;01/08/17;12;4;30;NA;90;7;0,428571428571429;NA
2;enh.haut;38;A;08/08/17;15;7;60;NA;128,5714286;7;0,306122448979592;NA
2;enh.haut;38;A;16/08/17;76;26;61;13;178,3076923;8;0,365384615384615;c_fleurs
2;enh.haut;38;A;18/08/17;8;5;77;36;123,2;2;0,8;NA
2;enh.haut;38;B;18/08/17;2;6;77;36;25,66666667;2;0,166666666666667;NA
2;enh.haut;38;A;23/08/17;5;9;82;30;45,55555556;5;0,111111111111111;NA
2;enh.haut;38;B;23/08/17;4;5;82;30;65,6;5;0,16;NA
2;enh.haut;38;A;25/08/17;12;10;74;25;88,8;2;0,6;NA
2;enh.haut;38;B;25/08/17;4;6;74;25;49,33333333;2;0,333333333333333;lezard
2;enh.haut;38;A;29/08/17;16;5;66;35;211,2;4;0,8;NA
2;enh.haut;38;B;29/08/17;4;6;74;35;49,33333333;4;0,166666666666667;lezard
2;enh.haut;38;A;01/09/17;2;3;47;25;31,33333333;3;0,222222222222222;NA
2;enh.haut;38;B;01/09/17;3;1;47;25;141;3;1;deplace
2;enh.haut;38;A;06/09/17;17;5;38;21;129,2;5;0,68;NA
2;enh.haut;38;B;06/09/17;6;2;38;21;114;5;0,6;NA
2;enh.haut;38;A;08/09/17;10;2;35;20;175;2;2,5;NA
2;enh.haut;38;B;08/09/17;1;2;35;20;17,5;2;0,25;NA
2;enh.haut;38;A;13/09/17;0;0;11;31;NA;5;#DIV/0!;deplace
2;enh.haut;38;B;13/09/17;1;2;11;31;5,5;5;0,1;NA
2;enh.haut;38;A;15/09/17;0;1;12;13;0;2;0;fin_floraison_psce_fruit
2;enh.haut;38;B;15/09/17;0;2;12;13;0;2;0;NA
2;enh.haut;38;A;20/09/17;0;2;9;38;0;5;0;NA
