Bloc;Traitm;Arbre;Code.arbre;UC;Annee;Position;Orientation;UCmort;BGterm;Nbinflo;NbUCfille;NbFruit;ApNAture;ApdateC;Apmort;ApdateM;Lat1NAture;Lat1dateC;Lat1mort;Lat1dateM;Lat2NAture;Lat2dateC;Lat2mort;Lat2dateM;Lat3NAture;Lat3dateC;Lat3mort;Lat3dateM;Lat4NAture;Lat4dateC;Lat4mort;Lat4dateM;Lat5NAture;Lat5dateC;Lat5mort;Lat5dateM;Lat6NAture;Lat6dateC;Lat6mort;Lat6dateM;Lat7NAture;Lat7dateC;Lat7mort;Lat7dateM;Lat8NAture;Lat8dateC;Lat8mort;Lat8dateM;Lat9NAture;Lat9dateC;Lat9mort;Lat9dateM
1;Sn;31;1-Sn-31;139;2016;A;N;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Sn;31;1-Sn-31;140;2017;A;N;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Sn;31;1-Sn-31;141;2016;A;E;1;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Sn;31;1-Sn-31;142;2017;A;E;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Sn;31;1-Sn-31;143;2016;A;SO;1;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Sn;31;1-Sn-31;144;2016;A;SO;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Sn;33;1-Sn-33;145;2017;A;O;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Sn;33;1-Sn-33;146;2017;A;N;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Sn;33;1-Sn-33;147;2017;A;N;0;1;0;0;0;BG;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Sn;33;1-Sn-33;148;2017;A;N;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Sn;33;1-Sn-33;149;2017;A;E;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Sn;33;1-Sn-33;150;2017;A;S;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Sn;33;1-Sn-33;151;2017;A;O;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Sn;33;1-Sn-33;152;2017;L;O;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Sn;37;1-Sn-37;153;2017;A;E;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Sn;37;1-Sn-37;154;2017;A;E;0;1;0;1;0;V;06/09/2018;;03/10/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Sn;37;1-Sn-37;155;2017;A;SE;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Sn;37;1-Sn-37;156;2017;A;E;0;1;0;1;0;V;06/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Sn;37;1-Sn-37;157;2017;A;O;0;1;0;1;0;V;06/09/2018;;03/10/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Sn;37;1-Sn-37;158;2017;L;O;0;1;0;1;0;V;06/09/2018;;03/10/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Sn;37;1-Sn-37;159;2017;L;O;0;1;0;1;0;V;07/09/2018;;03/10/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Sn;37;1-Sn-37;160;2017;A;NE;0;1;0;0;0;BG;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Sn;38;1-Sn-38;161;2017;A;E;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Sn;38;1-Sn-38;162;2017;A;SE;0;1;0;0;0;BG;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Sn;38;1-Sn-38;163;2017;A;SE;0;1;0;1;0;V;26/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Sn;38;1-Sn-38;164;2017;A;O;0;1;0;0;0;BG;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Sn;38;1-Sn-38;165;2017;A;O;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Sn;38;1-Sn-38;166;2017;A;O;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Sn;38;1-Sn-38;167;2017;A;O;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Sn;38;1-Sn-38;168;2017;A;N;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Sn;39;1-Sn-39;169;2017;A;E;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Sn;39;1-Sn-39;170;2017;L;SE;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Sn;39;1-Sn-39;171;2017;L;S;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Sn;39;1-Sn-39;172;2017;A;SO;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Sn;39;1-Sn-39;173;2017;A;O;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Sn;39;1-Sn-39;174;2017;A;O;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Sn;39;1-Sn-39;175;2017;A;N;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Sn;39;1-Sn-39;176;2017;A;N;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Sn;43;1-Sn-43;177;2017;A;E;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Sn;43;1-Sn-43;178;2017;A;E;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Sn;43;1-Sn-43;179;2017;A;S;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Sn;43;1-Sn-43;180;2017;L;S;0;1;1;0;0;F;10/08/2018;;20/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Sn;43;1-Sn-43;181;2017;L;O;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Sn;43;1-Sn-43;182;2017;L;N;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Sn;43;1-Sn-43;183;2017;L;N;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Sn;43;1-Sn-43;184;2017;L;N;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Sn;46;1-Sn-46;185;2017;A;O;0;1;1;0;0;F;24/07/2018;;06/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Sn;46;1-Sn-46;186;2017;A;N;0;1;1;0;0;F;24/07/2018;;06/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Sn;46;1-Sn-46;187;2017;A;N;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Sn;46;1-Sn-46;188;2017;A;N;0;1;1;0;0;F;19/08/2018;PC;06/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Sn;46;1-Sn-46;189;2017;A;E;0;1;1;0;0;F;26/08/2018;;13/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Sn;46;1-Sn-46;190;2017;A;E;0;1;1;0;0;F;04/08/2018;;06/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Sn;46;1-Sn-46;191;2017;A;SE;0;1;1;0;0;F;19/07/2018;;06/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Sn;46;1-Sn-46;192;2017;L;S;0;1;1;0;0;F;04/07/2018;;06/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Sn;47;1-Sn-47;193;2017;A;O;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Sn;47;1-Sn-47;194;2017;L;O;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Sn;47;1-Sn-47;195;2017;A;NO;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Sn;47;1-Sn-47;196;2017;A;N;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Sn;47;1-Sn-47;197;2017;A;N;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Sn;47;1-Sn-47;198;2017;A;E;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Sn;47;1-Sn-47;199;2016;A;S;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Sn;47;1-Sn-47;200;2017;A;SO;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;17;1-E-17;1;2017;L;NE;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;17;1-E-17;2;2017;A;SE;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;17;1-E-17;3;2017;L;S;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;17;1-E-17;4;2017;A;NO;0;1;0;1;0;V;13/09/2018;;26/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;17;1-E-17;5;2017;A;N;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;17;1-E-17;6;2017;L;N;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;17;1-E-17;7;2017;L;N;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;17;1-E-17;8;2017;A;NA;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;2;1-E-2;9;2017;A;NE;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;2;1-E-2;10;2017;L;SE;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;2;1-E-2;11;2017;L;S;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;2;1-E-2;12;2017;L;S;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;2;1-E-2;13;2017;A;NO;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;2;1-E-2;14;2017;L;N;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;2;1-E-2;15;2017;L;NE;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;2;1-E-2;16;2017;L;NE;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;5;1-E-5;17;2017;L;SE;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;5;1-E-5;18;2017;L;S;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;5;1-E-5;19;2017;L;S;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;5;1-E-5;20;2017;L;S;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;5;1-E-5;21;2017;L;SO;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;5;1-E-5;22;2017;L;SO;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;5;1-E-5;23;2017;L;O;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;5;1-E-5;24;2017;L;S;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;6;1-E-6;25;2017;L;O;0;1;1;0;0;F;21/08/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;6;1-E-6;26;2017;L;SE;0;1;1;0;0;F;23/07/2018;;26/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;6;1-E-6;27;2017;L;S;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;6;1-E-6;28;2017;L;S;0;1;1;0;2;F;23/08/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;6;1-E-6;29;2017;L;SO;0;1;1;0;9;F;11/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;6;1-E-6;30;2017;L;SO;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;6;1-E-6;31;2017;A;N;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;6;1-E-6;32;2017;A;NO;0;1;0;0;0;BG;20/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;10;1-E-10;33;2017;A;NO;0;1;1;0;0;F;06/09/2018;;03/10/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;10;1-E-10;34;2017;A;O;0;1;1;0;0;F;04/08/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;10;1-E-10;35;2017;A;NE;0;1;1;0;0;F;07/08/2018;;13/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;10;1-E-10;36;2017;A;SE;0;1;1;0;0;F;07/08/2018;;06/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;10;1-E-10;37;2017;A;SE;0;1;1;0;0;VF;11/09/2018;;03/10/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;10;1-E-10;38;2017;L;S;0;0;0;2;0;BG;NA;;06/07/2018;V;11/09/2018;;;V;11/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;10;1-E-10;39;2017;A;O;0;1;1;0;0;F;09/08/2018;;26/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;10;1-E-10;40;2017;A;O;0;1;0;1;0;V;12/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;11;1-E-11;41;2017;A;O;0;1;1;0;0;F;03/09/2018;;26/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;11;1-E-11;42;2017;L;N;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;11;1-E-11;43;2017;A;N;0;1;1;0;0;F;08/09/2018;;26/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;11;1-E-11;44;2017;A;NO;0;1;1;0;0;F;08/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;11;1-E-11;45;2017;A;NE;0;1;1;0;0;F;07/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;11;1-E-11;46;2017;A;S;0;1;1;0;0;F;18/08/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;11;1-E-11;47;2017;A;SO;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;11;1-E-11;48;2017;L;S;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;16;1-E-16;49;2017;L;O;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;16;1-E-16;50;2017;A;O;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;16;1-E-16;51;2017;A;N;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;16;1-E-16;52;2017;L;NE;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;16;1-E-16;53;2017;L;NE;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;16;1-E-16;54;2017;A;E;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;16;1-E-16;55;2017;L;S;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;16;1-E-16;56;2017;L;S;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;9;1-E-9;57;2017;L;SO;0;1;1;0;0;F;04/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;9;1-E-9;58;2017;L;SO;0;1;1;0;0;F;06/09/2018;;03/10/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;9;1-E-9;59;2017;A;SE;0;1;4;0;0;F;02/08/2018;;13/09/2018;F;02/08/2018;;13/09/2018;F;02/08/2018;;13/09/2018;F;02/08/2018;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;9;1-E-9;60;2017;L;SO;0;1;1;0;0;F;24/08/2018;;13/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;9;1-E-9;61;2017;L;S;0;1;1;0;0;F;07/08/2018;;06/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;9;1-E-9;62;2017;L;S;0;1;1;0;0;F;20/08/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;9;1-E-9;63;2017;A;SO;1;1;1;0;0;F;10/08/2018;;26/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;9;1-E-9;64;2017;L;SO;0;1;0;1;0;V;08/09/2018;;26/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;22;1-E-22;65;2017;A;E;0;1;2;0;0;F;19/07/2018;;06/09/2018;F;19/07/2018;;06/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;22;1-E-22;66;2017;A;SE;1;0;1;0;0;;;;;F;18/08/2018;;06/09/2018;BG;NA;;06/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;22;1-E-22;67;2017;A;S;0;1;1;0;0;F;04/09/2018;;03/10/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;22;1-E-22;68;2017;A;S;0;1;1;0;0;F;02/09/2018;;03/10/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;22;1-E-22;69;2017;A;S;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;22;1-E-22;70;2017;A;S;0;1;1;0;0;F;01/08/2018;;06/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;22;1-E-22;71;2017;A;N;0;1;1;0;0;F;19/07/2018;;06/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;22;1-E-22;72;2017;A;NE;0;1;1;0;0;F;05/07/2018;;06/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;27;1-E-27;73;2017;A;E;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;27;1-E-27;74;2017;A;SE;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;27;1-E-27;75;2017;A;S;0;1;3;0;2;F;15/07/2018;;;F;19/07/2018;;;F;22/07/2018;;26/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;27;1-E-27;76;2017;A;S;0;1;1;0;2;F;19/07/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;27;1-E-27;77;2017;A;SO;0;1;0;0;0;BG;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;27;1-E-27;78;2017;A;O;0;1;1;0;1;F;19/07/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;27;1-E-27;79;2017;A;O;0;1;1;0;0;F;19/07/2018;;06/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;27;1-E-27;80;2017;A;NE;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;29;1-E-29;81;2017;A;O;0;1;1;0;0;F;28/06/2018;;06/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;29;1-E-29;82;2017;A;NO;0;1;3;0;1;;;;;F;28/06/2018;;;F;29/06/2018;;06/09/2018;F;08/07/2018;;06/09/2018;;;;;;;;;;;;;;;;;;;;;;;;
1;E;29;1-E-29;83;2017;A;O;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;29;1-E-29;84;2017;A;NE;0;1;1;0;0;F;03/08/2018;;13/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;29;1-E-29;85;2017;A;E;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;29;1-E-29;86;2017;A;E;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;29;1-E-29;87;2017;A;S;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;29;1-E-29;88;2017;A;SO;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;31;1-E-31;89;2017;L;O;0;1;0;1;0;V;09/09/2018;;26/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;31;1-E-31;90;2017;L;O;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;31;1-E-31;91;2017;L;NE;0;1;1;0;0;F;02/08/2018;;06/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;31;1-E-31;92;2017;A;E;0;1;1;0;0;F;13/09/2018;;20/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;31;1-E-31;93;2017;L;SE;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;31;1-E-31;94;2017;L;SE;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;31;1-E-31;95;2017;L;S;0;1;1;0;0;VF;07/09/2018;;26/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;31;1-E-31;96;2017;L;SO;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;33;1-E-33;201;2017;L;NE;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;33;1-E-33;202;2017;L;O;0;1;1;0;0;F;05/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;33;1-E-33;203;2017;L;SO;0;1;1;0;0;F;04/09/2018;;26/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;33;1-E-33;204;2017;L;S;0;1;1;0;0;F;28/07/2018;;06/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;33;1-E-33;205;2017;A;SE;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;33;1-E-33;206;2017;L;NO;0;1;1;0;0;F;01/09/2018;;03/10/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;33;1-E-33;207;2017;A;NO;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;33;1-E-33;208;2017;L;NE;0;1;1;0;0;F;23/08/2018;;06/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;35;1-E-35;97;2017;A;SO;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;35;1-E-35;98;2017;A;NE;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;35;1-E-35;99;2017;A;NE;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;35;1-E-35;100;2017;L;E;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;35;1-E-35;101;2017;A;SO;0;1;1;0;0;VF;08/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;35;1-E-35;102;2017;A;SE;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;35;1-E-35;103;2017;L;SO;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;35;1-E-35;104;2017;A;SE;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;41;1-E-41;105;2017;A;NO;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
